6 GEO;20:25:00-21:25:00;Lab. de Desenho e Topografia 02;Sexta-feira;Integração e Análise de Dados Territoriais;Prof. Dr. Nilton de Jesus
6 GEO;21:25:00-22:15:00;Lab. de Desenho e Topografia 02;Sexta-feira;Integração e Análise de Dados Territoriais;Prof. Dr. Nilton de Jesus
6 GEO;22:15:00-23:05:00;Lab. de Desenho e Topografia 02;Sexta-feira;Integração e Análise de Dados Territoriais;Prof. Dr. Nilton de Jesus
1 MARH;18:45:00-19:35:00;Lab. de Análises Ambientais 04;Segunda-feira;Ciências Ambientais e das Águas;Prof. Me. Wellington Rios
1 MARH;19:35:00-20:25:00;Lab. de Análises Ambientais 04;Segunda-feira;Ciências Ambientais e das Águas;Prof. Me. Wellington Rios
1 MARH;20:25:00-21:25:00;Lab. de Análises Ambientais 04;Segunda-feira;Inglês I;Prof. Esp. Mariana Timponi Rodrigues
1 MARH;21:25:00-22:15:00;Lab. de Análises Ambientais 04;Segunda-feira;Inglês I;Prof. Esp. Mariana Timponi Rodrigues
1 MARH;22:15:00-23:05:00;Lab. de Análises Ambientais 04;Segunda-feira;Fundamentos da Comunicação Empresarial;Prof. Esp. Mariana Timponi Rodrigues
1 MARH;18:45:00-19:35:00;Lab. de Análises Ambientais 04;Terça-feira;Química Geral;Prof. Dr. Jorge Tadao Matsushima
1 MARH;19:35:00-20:25:00;Lab. de Análises Ambientais 04;Terça-feira;Química Geral;Prof. Dr. Jorge Tadao Matsushima
1 MARH;20:25:00-21:25:00;Lab. de Análises Ambientais 04;Terça-feira;Fundamentos da Comunicação Empresarial;Prof. Esp. Mariana Timponi Rodrigues
1 MARH;21:25:00-22:15:00;Lab. de Análises Ambientais 04;Terça-feira;Metodologia da Pesquisa Científico-Tecnológica;Prof. Dra. Vivian Hyodo
1 MARH;22:15:00-23:05:00;Lab. de Análises Ambientais 04;Terça-feira;Metodologia da Pesquisa Científico-Tecnológica;Prof. Dra. Vivian Hyodo
